subjName,trialN,visCond,illusion,targetPos,targetSize,FX,FY,FZ,FXVel,FYVel,FZVel,FVel,FAcc,MVel,MAcc,MDec,timeMVel,timeMAcc,timeMDec,pathLength,Xmax,Ymax,Zmax,timeToXmax,timeToYmax,timeToZmax,XlocMinN,YlocMinN,ZlocMinN,XlocMaxN,YlocMaxN,ZlocMaxN,timeMAccToMVel,timeMVelToMDec,timeMDecToOffset,FGA,MGA,timeMGA,timeMVelToMGA,timeMGAToMDec,timeMGAToOffset,MGAVel,MGAAcc,FGOf,FGOt,FGOs,onset,offset,movTime,FAcc_index,FAcc_knuck,FAcc_thumb,FAcc_wrist,FVel_index,FVel_knuck,FVel_thumb,FVel_wrist,FX_index,FX_knuck,FX_thumb,FX_wrist,FXVel_index,FXVel_knuck,FXVel_thumb,FXVel_wrist,FY_index,FY_knuck,FY_thumb,FY_wrist,FYVel_index,FYVel_knuck,FYVel_thumb,FYVel_wrist,FZ_index,FZ_knuck,FZ_thumb,FZ_wrist,FZVel_index,FZVel_knuck,FZVel_thumb,FZVel_wrist,MAcc_index,MAcc_knuck,MAcc_thumb,MAcc_wrist,MDec_index,MDec_knuck,MDec_thumb,MDec_wrist,MVel_index,MVel_knuck,MVel_thumb,MVel_wrist,XlocMaxN_index,XlocMaxN_knuck,XlocMaxN_thumb,XlocMaxN_wrist,XlocMinN_index,XlocMinN_knuck,XlocMinN_thumb,XlocMinN_wrist,Xmax_index,Xmax_knuck,Xmax_thumb,Xmax_wrist,YlocMaxN_index,YlocMaxN_knuck,YlocMaxN_thumb,YlocMaxN_wrist,YlocMinN_index,YlocMinN_knuck,YlocMinN_thumb,YlocMinN_wrist,Ymax_index,Ymax_knuck,Ymax_thumb,Ymax_wrist,ZlocMaxN_index,ZlocMaxN_knuck,ZlocMaxN_thumb,ZlocMaxN_wrist,ZlocMinN_index,ZlocMinN_knuck,ZlocMinN_thumb,ZlocMinN_wrist,Zmax_index,Zmax_knuck,Zmax_thumb,Zmax_wrist,pathLength_index,pathLength_knuck,pathLength_thumb,pathLength_wrist,timeMAcc_index,timeMAcc_knuck,timeMAcc_thumb,timeMAcc_wrist,timeMAccToMVel_index,timeMAccToMVel_knuck,timeMAccToMVel_thumb,timeMAccToMVel_wrist,timeMDec_index,timeMDec_knuck,timeMDec_thumb,timeMDec_wrist,timeMDecToOffset_index,timeMDecToOffset_knuck,timeMDecToOffset_thumb,timeMDecToOffset_wrist,timeMVel_index,timeMVel_knuck,timeMVel_thumb,timeMVel_wrist,timeMVelToMDec_index,timeMVelToMDec_knuck,timeMVelToMDec_thumb,timeMVelToMDec_wrist,timeToXmax_index,timeToXmax_knuck,timeToXmax_thumb,timeToXmax_wrist,timeToYmax_index,timeToYmax_knuck,timeToYmax_thumb,timeToYmax_wrist,timeToZmax_index,timeToZmax_knuck,timeToZmax_thumb,timeToZmax_wrist
13,22,bino,Ebbinghaus,square,35,-0.109371303421537,0.0584002359891755,0.291777457498227,-0.0275181986124046,-0.0373190590328254,0.0400681260583822,0.0612814665930708,0.702190318604881,0.763497405608452,5.5105834513313,-4.06069040864588,0.366667,0.108333,0.5,0.32322217705576,-0.0184537911567378,0.133907801236608,0.291777457498227,0.0,0.341667,0.866667,0,1,1,0,1,1,0.258334,0.133333,0.75,0.0477730668189146,0.0535175442560023,0.725,0.358333,-0.225,0.525,0.0850936381578355,-0.281439219434037,3.07675845887325,1.65135142162921,0.0052413491577419,0.383333,1.25,0.866667,0.111397742695547,0.879923845775855,0.832898487993435,0.238646332537985,0.0641322726190195,0.0559388502233979,0.0663007117473653,0.0585908587194116,-0.111293378787637,-0.0562288311266181,-0.107449228055438,-0.0169644252367437,-0.0361646934971735,-0.0081366234653155,-0.0188717037276482,-0.0010485015672777,0.0582754448795995,0.124475873083258,0.0585250270987515,0.128754950772081,-0.0479730870551112,-0.0181872212809554,-0.026665031010542,-0.0235138187975373,0.315586206557914,0.263266122593701,0.267968708438541,0.212409434280943,0.0224420643867372,0.052270214319218,0.0576941877300471,0.0536552858113536,6.16093234845399,3.25002079507757,4.80773432560088,2.61390518850061,-4.25452301398722,-4.24010940951334,-3.85875238891896,-4.00279376679585,0.791675999017871,0.775097026296357,0.736167387934847,0.776954736048964,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,-0.0170910686776547,0.0415682988801246,-0.019815515015642,0.0778089451942998,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.135445762114498,0.188803622924295,0.132369840358718,0.175194783189311,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.317435197315497,0.263266122593701,0.267968708438541,0.212409434280943,0.340029555767701,0.318343954097332,0.308627955973963,0.313901124891798,0.108333,0.108333,0.0999999999999999,0.058333,0.258334,0.275,0.258333,0.308334,0.5,0.508333,0.5,0.508333,0.75,0.741667,0.75,0.741667,0.366667,0.383333,0.358333,0.366667,0.133333,0.125,0.141667,0.141666,0.0,0.0,0.0083329999999999,0.125,0.341667,0.35,0.341667,0.358333,0.75,0.866667,0.866667,0.866667
13,23,bino,Ebbinghaus,cross,35,-0.0809246626832412,0.0602160912950238,0.309125793567082,-0.0134441806048856,0.001263233216114,0.0709240322196207,0.0721980615846774,1.34242185028373,0.612745780429644,5.10082485195117,-2.33791925429217,0.225,0.0833329999999997,0.55,0.315680831174674,-0.015285049784168,0.126332614508579,0.309125793567082,0.0,0.375,0.841666,0,1,0,0,1,0,0.141667,0.325,0.683333,0.0508437436173262,0.0529932544008645,0.658333,0.433333,-0.108333,0.575,0.199195323874388,-1.3260423456942,-0.112119881247523,1.36233788762482,-0.0238122542022119,0.391667,1.233333,0.841666,1.29707732019005,1.44205507470736,1.19919637961463,0.819997095143356,0.0951927767595618,0.0484123198548608,0.0589284818214838,0.0449394876734842,-0.075664984181667,-0.0330957133235644,-0.0861843411848155,-0.0005177590192464,0.0063333960950695,-0.0018079592925122,-0.0332217573048732,-0.0023918447487129,0.0608082893874429,0.120484887926033,0.0596238932026047,0.117754795286171,0.0123409263471006,-0.0043811144668387,-0.0098144599148938,-0.009717597178286,0.333990560803787,0.264083990403727,0.284261026330377,0.212780071325142,0.0941767188746463,0.0481797658042713,0.0476713455646051,0.0438110138679061,5.70409805915417,2.87876805662512,4.4834024869663,2.25970515510574,-2.45040088793864,-2.58976396253481,-2.20224662612873,-2.4324319552034,0.64005220270407,0.583204732606474,0.591105091843899,0.579037218226731,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0160800927847885,0.0431382308421389,-0.0144900067835476,0.0815866643748246,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.126652203700917,0.179411016463154,0.126013025316241,0.165152820846179,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333990560803787,0.264083990403727,0.284261026330377,0.212780071325142,0.329756182939014,0.307051986743342,0.303929079931136,0.304896515088634,0.0833329999999997,0.0833329999999997,0.0833329999999997,0.0999999999999996,0.125,0.341667,0.158333,0.291666,0.566666,0.558333,0.541666,0.558333,0.666667000000001,0.675,0.691667,0.675,0.208333,0.425,0.241666,0.391666,0.358333,0.133333,0.3,0.166667,0.0,0.0,0.0,0.133333,0.375,0.383333,0.375,0.4,0.841666,0.841666,0.841666,0.841666
13,24,bino,Ponzo,cross,40,-0.0924063654145773,0.0541017589859769,0.295476319171147,-0.0087028126424777,-0.0233664146481997,0.0577730284956735,0.0629241694658228,1.1208130733792,0.857344758931391,6.35971062069793,-5.05277885006277,0.341666,0.0833329999999999,0.45,0.333728673744715,-0.0154014465212527,0.138091993591755,0.295476319171147,0.0,0.3,0.741666,1,0,0,1,1,0,0.258333,0.108334,0.683333,0.0447403915903543,0.0572229409224631,0.525,0.183334,-0.0750000000000002,0.608333,0.24161822586018,-2.69876282451355,2.77426673672095,1.74108177631946,0.0660686052322791,0.391667,1.133333,0.741666,0.851798364147627,1.27931241862018,0.658223313771843,0.495616643573128,0.0504457605021691,0.0490949010071116,0.0838812728099675,0.0470985209883096,-0.0961892669901976,-0.0472946072418204,-0.088623463838957,-0.0050187149171119,-0.0153353333650833,-0.005770042117008,-0.0020702919198646,-0.0051240389196419,0.0526461363818575,0.122483184443986,0.0555573815900963,0.128500285614732,-0.0354453569365234,-0.0101286265887791,-0.0112874723598848,-0.0209750858949924,0.31747623913505,0.26411527873624,0.273476399207245,0.216201755906137,0.032453489409714,0.0476909513670163,0.0830925675816531,0.0418576238710934,6.77769742905301,4.03428783699555,5.87406711882417,3.06097103243035,-5.26529544935816,-5.22989835960765,-4.84389614145205,-4.79622692966724,0.907718376867274,0.90692966968492,0.808725930586116,0.880339688404919,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0167739322325767,0.0407809150312603,-0.0140289608099286,0.0825609529336045,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.140150674159237,0.188481184454388,0.136118081374484,0.172354889389366,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.320259907553182,0.26411527873624,0.273476399207245,0.216201755906137,0.357269408496484,0.3236352216816,0.314890837710499,0.315766519112605,0.0833329999999999,0.0833329999999999,0.075,0.233333,0.258333,0.266667,0.266666,0.108333,0.45,0.466666,0.441666,0.466666,0.683333,0.666667,0.691667,0.666667,0.341666,0.35,0.341666,0.341666,0.108334,0.116666,0.1,0.125,0.0,0.0,0.0,0.141666,0.3,0.3,0.291666,0.325,0.583333,0.741666,0.741666,0.741666
13,25,bino,Ebbinghaus,cross,30,-0.079537280143438,0.0579000353526641,0.308410355401066,-0.0159705863820388,-0.0031619194100313,0.0539524145868513,0.056355305016415,1.92166130745372,0.452122347827071,1.92166130745372,-1.92540698145714,0.716667,1.1,0.916667,0.278807787794552,-0.0336208144762111,0.140407174841585,0.308410355401066,0.0,0.475,1.1,0,0,0,0,1,0,-0.383333,0.2,0.941666,0.0406224243331358,0.0493040901391678,0.958334,0.241667,-0.0416669999999999,0.899999,0.155017573747073,-1.59767519701965,2.03014269567453,1.62948370994652,0.118230284736721,0.758333,1.858333,1.1,2.64010123093357,2.25995985714992,1.19596232594291,0.520130439916555,0.0374072742255806,0.0409606764972626,0.0774280998190222,0.0441937946606899,-0.0807203194760212,-0.0293727623746021,-0.0783542408108547,0.0053840842792896,-0.0190352464451156,0.0019773482648168,-0.0129059263189819,-0.0009683962818425,0.0555082930773222,0.11599551210425,0.0602917776280061,0.112447777896853,-0.0063979521049734,0.0067568724492489,7.41132849216292e-05,-0.0154042046305165,0.328545531747482,0.266490677248989,0.288275179054651,0.218010743929625,0.0315599392683821,0.0403511063994236,0.0763448899053138,0.0414109185463655,2.64010123093357,2.25995985714992,1.48253192959878,1.41765671987401,-2.03615289272981,-1.72631467783302,-1.98454770701231,-1.58247598301002,0.481664450170833,0.44541553756547,0.427290714999235,0.43460074015903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0348711510849072,0.0215411634025215,-0.032370477867515,0.071058317416057,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.139122130694043,0.204155152417804,0.141692218989127,0.193266317219738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.330609531461282,0.266490677248989,0.288275179054651,0.218010743929625,0.289096945620725,0.270448629219837,0.27290372692108,0.268137947817943,1.1,1.1,0.591667,0.591667,-0.366666,-0.366666,0.108333,0.15,0.908334,0.9,0.925,0.866667,0.949999,0.958333,0.933333,0.991666,0.733334,0.733334,0.7,0.741667,0.175,0.166666,0.225,0.125,0.0,0.0,0.0,0.0,0.475,0.483334,0.475,0.491667,1.008334,1.1,1.1,1.1
13,26,bino,Ebbinghaus,square,40,0.0633672054196267,0.0604343187325102,0.311901489350361,0.021761736404496,-0.0018063978647968,0.0824545883622766,0.08529710069268,1.02286593132904,0.775061416921254,4.83377623289328,-4.13548278181998,0.358333,0.0666670000000003,0.475,0.327437831448395,0.0633672054196267,0.127853641838905,0.311901489350361,0.716667,0.316667,0.716667,0,0,0,0,1,0,0.291666,0.116667,0.633334,0.0597095564921151,0.0597095564921151,0.716667,0.358334,-0.241667,0.391667,0.08529710069268,1.02286593132904,-0.0272992597824409,1.08550057212096,-0.0143991364565984,0.391667,1.108334,0.716667,0.970912349995327,1.02134189470319,0.968242093168542,0.665948509813364,0.102360558060613,0.067987503415933,0.0717674357062115,0.0586085889620151,0.0772924338173273,0.100920184797779,0.049441977021926,0.123855907233902,0.0420188870635071,0.0255949744781774,0.0015045857454611,0.0209900417519256,0.0608145616233811,0.119925297877824,0.0600540758416394,0.119836193706502,0.0013440524827341,-0.0079945426340661,-0.004956848212329,-0.0122964407891611,0.33830700418225,0.259463701207221,0.285495974518473,0.198804361826666,0.0933289370953512,0.0624762770198821,0.0715802396292419,0.0533215002723058,4.85893028627753,3.32143551903996,4.71153539111292,2.41770957799389,-4.44756620645889,-4.06089444122002,-3.83379211212238,-3.73775339493706,0.813210344767336,0.775678774238538,0.742417865329853,0.731698983050216,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0772924338173273,0.103060302446117,0.0508699456912319,0.127906580245123,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.130611874804132,0.174817676729827,0.125095408873678,0.156199849796148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33830700418225,0.259463701207221,0.285495974518473,0.198804361826666,0.347789959779417,0.30360636698474,0.308967836020414,0.282148800961807,0.0666670000000003,0.0666670000000003,0.0666670000000003,0.0750000000000002,0.3,0.308333,0.275,0.291667,0.475,0.483333,0.475,0.483333,0.633334,0.625001,0.633334,0.625001,0.366667,0.375,0.341667,0.366667,0.108333,0.108333,0.133333,0.116666,0.716667,0.541667,0.525,0.525,0.316667,0.325,0.316667,0.341667,0.716667,0.716667,0.716667,0.716667
13,27,bino,Ponzo,cross,35,-0.0930483405063431,0.0594449994581846,0.292035758690099,-0.0290791973735555,-0.0610281212522631,0.0433759782110587,0.0803212723332827,-0.172740917716887,0.749277066750992,6.74738003917256,-3.8200515442856,0.25,0.1,0.6,0.386344752965523,-0.015889064636328,0.182352245130707,0.293410189367256,0.0,0.375,0.75,0,1,1,0,1,1,0.15,0.35,0.641667,0.0477617211522455,0.049714518558687,0.658333,0.408333,-0.0583329999999997,0.583334,0.223074660624858,-3.33168869927199,-2.89110152496627,1.80074020214577,-0.0598225107967376,0.391667,1.241667,0.85,-0.408173338467819,0.722161573572718,0.0781531444785797,0.358741528498938,0.0939831225057591,0.0516046007307925,0.0683381556941442,0.0456187260982965,-0.0984821028541281,-0.0460148529957053,-0.0876145781585582,-0.0022387825312289,-0.0430983825749171,-0.0204884151869911,-0.0150600121721839,-0.0139965002945687,0.0608353098048563,0.126372749977854,0.0580546891115128,0.13205952782706,-0.0711935630510281,-0.0212249113780485,-0.0508626794534955,-0.0199584082803108,0.315248616457809,0.260813244226004,0.268822900922388,0.214481843561813,0.0436673025896711,0.0423410297076484,0.0430846538324463,0.0385594098664899,7.22431751672044,4.21650862927568,6.56368324030389,3.1541010989733,-4.00113692073348,-3.7385426954915,-3.63947091006029,-3.26209479045449,0.807811969834475,0.756680273862604,0.713345659015135,0.697356396930021,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0166253815057852,0.0442424357240882,-0.0151527477668708,0.0843982689506965,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.185859611044629,0.233781459522364,0.178909412516001,0.214032550631855,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.315644178484013,0.260813244226004,0.271283337444373,0.214481843561813,0.402118472862603,0.373354356934785,0.373606834314016,0.351747754310622,0.1,0.108333,0.758333,0.116667,0.133333,0.35,-0.3,0.325,0.608333,0.6,0.6,0.6,0.633334,0.641667,0.641667,0.641667,0.233333,0.458333,0.458333,0.441667,0.375,0.141667,0.141667,0.158333,0.0,0.0,0.0,0.0,0.383333,0.375,0.375,0.391667,0.733333,0.85,0.758333,0.85
13,28,bino,Ponzo,square,30,-0.0882376600255991,0.0563876500308051,0.300025255792275,-0.0106429809867169,-0.0166754332969062,0.0519385271341302,0.0555783565858686,1.49674599524657,0.75926076749312,5.43010671968793,-3.26152156805507,0.4,0.0583339999999999,0.558334,0.364102809960001,-0.0148087088025111,0.162084919837771,0.300025255792275,0.0,0.333334,0.816667,1,0,1,1,1,0,0.341666,0.158334,0.633333,0.0420000531411532,0.0494495515153668,0.666667,0.266667,-0.108333,0.525,0.14633024554877,-1.56698452881321,2.93556840449565,1.73929461882066,0.035536513526762,0.375,1.191667,0.816667,1.01121850338169,1.274406443873,1.13339527605801,0.322991104300187,0.0472837914482666,0.04934739772038,0.071929585242281,0.0451167175730797,-0.0917572475473419,-0.041382202373613,-0.0847180725038563,-0.001885303847473,-0.0080752863121669,0.0062660594836339,-0.0132106756612494,0.0005530577002633,0.0556520929355059,0.122946038613765,0.0571232071261043,0.124413398450045,-0.0327114397235358,-0.0064208216733389,-0.0006394268702715,-0.0227313091137074,0.320715170615717,0.265509953879636,0.279335340968834,0.215560856046374,0.0331739113749523,0.0485249957172601,0.0707031428932082,0.0389679344811385,5.88059979414445,3.34179295476433,4.97452829893266,2.35927163220471,-3.41349249026612,-3.48309800071127,-3.11294762023254,-3.09938224806175,0.798594543818926,0.799280036348878,0.723213450982442,0.744496223002721,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-0.0159080464275477,0.0436426846116386,-0.0137093711774745,0.0860648588500556,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.163101456006379,0.208743486233656,0.161162017755018,0.187217751251624,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.321815181254739,0.265509953879636,0.279335340968834,0.215560856046374,0.37979426714385,0.355493105222521,0.350867884068603,0.338125487309095,0.0583339999999999,0.0499999999999998,0.0583339999999999,0.0249999999999999,0.341666,0.35,0.35,0.358334,0.558334,0.558334,0.55,0.558334,0.633333,0.633333,0.641667,0.633333,0.4,0.4,0.408334,0.383334,0.158334,0.158334,0.141666,0.175,0.0,0.133334,0.0,0.125,0.341667,0.35,0.333334,0.383334,0.733334,0.816667,0.816667,0.816667
13,29,mono,Ponzo,cross,30,0.0463106189095197,0.0570110616872517,0.309771219339516,0.031687461857666,-0.0324177151042703,0.0655626654516622,0.0797086356218023,0.502113208396617,1.00828016995166,9.25775833951945,-3.50296451345266,0.208333,0.116667,0.275,0.353628548920807,0.0463106189095197,0.148212074499377,0.309771219339516,0.758333,0.325,0.758333,2,1,0,1,1,0,0.0916659999999998,0.0666670000000003,0.883333,0.0502946495641941,0.0537583528829799,0.65,0.441667,-0.375,0.508333,0.202041558373533,-0.919580634988009,2.19365270899959,1.63042702879785,0.082932411857098,0.4,1.158333,0.758333,-0.143007277601547,0.727738854219613,0.6760848266965,0.161741992942599,0.0820042168329237,0.0769342835806417,0.0872372691336474,0.0733525157731276,0.0448170874030789,0.0820247347084789,0.0478041504159605,0.108569999703029,0.0353578361948031,0.0404176821108585,0.0280170875205139,0.0386586140380197,0.0549316004015649,0.124653057755478,0.0590905229729385,0.133407212564406,-0.0553944780709771,-0.0139907088318063,-0.0094409521375697,-0.02875573616618,0.334787876752066,0.267576400050058,0.284754561926967,0.21257094435098,0.0490506554211734,0.0639496288436125,0.0820746754821511,0.0553101326019691,11.5248110879002,6.35406882775522,7.39622615591143,5.9984536305226,-4.83671882126608,-2.06145364412094,-2.27467769996165,-2.07639347217511,1.13168249550784,0.812180682688692,0.885697381166695,0.755165225024735,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0448170874030789,0.0981342259815359,0.0478041504159605,0.128215783608956,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.151083222588646,0.19570073647414,0.145583705698441,0.187450085057367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334787876752066,0.267576400050058,0.284754561926967,0.21257094435098,0.368611786588323,0.348959135437491,0.341204464118363,0.338028325276359,0.125,0.075,0.108333,0.066667,0.0833329999999999,0.125,0.0999999999999999,0.15,0.275,0.441667,0.416667,0.425,0.883333,0.716666,0.741666,0.733333,0.208333,0.2,0.208333,0.216667,0.0666670000000003,0.241667,0.208334,0.208333,0.758333,0.358333,0.758333,0.35,0.333333,0.341667,0.316667,0.366667,0.758333,0.758333,0.758333,0.758333
13,30,mono,Ebbinghaus,square,35,-0.112152652573004,0.0563433110493122,0.293734896448897,-0.004708335651437,-0.0194310113471089,0.0497021470571532,0.0535727173911213,1.09130582107171,0.761651453833762,6.80590556024073,-3.6756576676697,0.383334,0.0916669999999997,0.483334,0.350751297061125,-0.0136608972715547,0.154868297649302,0.293734896448897,0.0,0.325,0.9,1,1,0,1,1,0,0.291667,0.1,0.816666,0.0480206739315822,0.0573928973135493,0.575,0.191666,-0.091666,0.725,0.250814253812842,-2.55496962160848,0.937514554841509,1.4959249297415,0.101820992865809,0.4,1.3,0.9,1.57839867116997,1.15468060280271,0.666801292422131,-0.0353746275046215,0.0531380320111193,0.0360798162438078,0.0547147576069549,0.0397448037656925,-0.110365894572185,-0.0674398048467754,-0.113939410573822,-0.035411040073021,0.0002385203806411,0.0037694640344154,-0.0096551916835301,-0.0004175467268233,0.0539095437930445,0.11622881904246,0.05877707830558,0.114229663145159,-0.0158100234110842,-0.0073464995160246,-0.0230519992831349,-0.0249546783777854,0.317554647791001,0.245824131599111,0.269915145106793,0.194658205021944,0.0507310231888115,0.0351222611165802,0.0486732709255549,0.0309311995914419,7.31603936486133,4.11580206047259,6.29429033836045,3.1183999584906,-4.032129262457,-3.96919616968051,-3.45278784346148,-3.49730771318749,0.851683581702311,0.79373792427656,0.734054271987564,0.763690120539962,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0168016759766112,0.0398115049186366,-0.0105201185664982,0.0757572335372305,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.160194573001294,0.201679532100969,0.150036444355887,0.185298882417654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.317554647791001,0.245824131599111,0.269915145106793,0.194658205021944,0.372190823158459,0.339166782688549,0.332059967313718,0.336488556447579,0.0916669999999997,0.108334,0.0916669999999997,0.116667,0.133333,0.275,0.283333,0.25,0.508334,0.5,0.475,0.508334,0.791666,0.8,0.825,0.791666,0.225,0.383334,0.375,0.366667,0.283334,0.116666,0.0999999999999996,0.141667,0.0,0.0,0.0,0.116667,0.333334,0.333334,0.316667,0.35,0.9,0.9,0.9,0.9
13,31,mono,Ebbinghaus,cross,40,-0.0819392779723813,0.0793487765275689,0.298889540833822,-0.0339765074856766,-0.0451341247906121,0.075817854198403,0.0945507234070109,0.237166560218846,0.814932066058719,5.21887504956485,-4.16429419600393,0.366667,0.141667,0.475,0.29239957923915,-0.0101053958257481,0.129531677111782,0.298889540833822,0.0,0.35,0.65,0,1,0,0,1,0,0.225,0.108333,0.566667,0.0514117306104226,0.0514117306104226,0.65,0.283333,-0.175,0.391667,0.0945507234070109,0.237166560218846,3.09499647634686,1.72479387412041,0.0072380776831511,0.391667,1.041667,0.65,0.247059294121391,-0.0604553320284771,0.211020647103403,-0.0346168340241042,0.10672753251286,0.0937458273396119,0.0830584603843026,0.0772980696318511,-0.0858821891810177,-0.0365613615913738,-0.077996366763745,-0.0005042024444784,-0.0308931424458227,-0.0420581820234379,-0.0370598725255356,-0.0350580059214097,0.0791649188546182,0.144477210969843,0.0795326342005196,0.1507542330299,-0.053394432963819,-0.0226873207194495,-0.0368738166174002,-0.0041167025538304,0.32429054787383,0.260875085661585,0.273488533793813,0.2061870520362,0.0870942849708178,0.0806515650625859,0.064541423426108,0.0687675835674643,5.59250165025948,3.4800627920641,4.83319386012396,3.06253569444648,-4.41112388261695,-4.57612051802852,-3.94032025149,-4.34974971032772,0.884334849292306,0.855924836081058,0.761022079460513,0.855426771082058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0089766252328463,0.0376866926790411,-0.0112341664186499,0.063297271268452,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.127757485694945,0.183615156487669,0.131824088852241,0.170447102892109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32429054787383,0.260875085661585,0.273488533793813,0.2061870520362,0.305230028971872,0.308668655349108,0.280557893307247,0.305505948184739,0.141667,0.15,0.141667,0.166667,0.225,0.216667,0.158333,0.183333,0.475,0.483333,0.466667,0.475,0.566667,0.558334,0.575,0.566667,0.366667,0.366667,0.3,0.35,0.108333,0.116666,0.166667,0.125,0.0,0.0,0.0,0.166667,0.358333,0.358333,0.341667,0.4,0.65,0.65,0.65,0.65
