clear.logMAR,mono.logMAR,bino.logMAR,clear.logCS,mono.logCS,bino.logCS,clear.disparity,mono.disparity,bino.disparity,FVel,FAcc,MVel,MAcc,MDec,timeMVel,timeMAcc,timeMDec,pathLength,timeMAccToMVel,timeMVelToMDec,timeMDecToOffset,FGA,MGA,timeMGA,timeMVelToMGA,timeMGAToMDec,timeMGAToOffset,MGAVel,MGAAcc,FGOf,FGOt,FGOs,onset,offset,movTime,FAcc_index,FAcc_knuck,FAcc_thumb,FAcc_wrist,FVel_index,FVel_knuck,FVel_thumb,FVel_wrist,MAcc_index,MAcc_knuck,MAcc_thumb,MAcc_wrist,MDec_index,MDec_knuck,MDec_thumb,MDec_wrist,MVel_index,MVel_knuck,MVel_thumb,MVel_wrist,pathLength_index,pathLength_knuck,pathLength_thumb,pathLength_wrist,timeMAcc_index,timeMAcc_knuck,timeMAcc_thumb,timeMAcc_wrist,timeMAccToMVel_index,timeMAccToMVel_knuck,timeMAccToMVel_thumb,timeMAccToMVel_wrist,timeMDec_index,timeMDec_knuck,timeMDec_thumb,timeMDec_wrist,timeMDecToOffset_index,timeMDecToOffset_knuck,timeMDecToOffset_thumb,timeMDecToOffset_wrist,timeMVel_index,timeMVel_knuck,timeMVel_thumb,timeMVel_wrist,timeMVelToMDec_index,timeMVelToMDec_knuck,timeMVelToMDec_thumb,timeMVelToMDec_wrist,distance,subjName
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0325495987374047,2.38039912413547,1.09728620915738,8.05741208872373,-5.29703787535434,2.825,2.7,2.941667,0.391139573578154,0.125,0.116667,0.791666,0.0904623376036736,0.106493381000345,2.991667,0.166667,-0.0500000000000003,0.741666,0.500936275308494,-3.82393117132148,-0.14759094828624,0.560246037088844,-0.232712101973973,0,3.733333,3.733333,2.62504273900491,1.9268027327417,1.82393528797052,0.926168229210735,0.0397620566775674,0.0388972979242351,0.0260038162254504,0.0284649220823509,8.55703557221001,4.59253715190565,7.72860188057747,4.90268258851905,-5.57498308508173,-5.17176470144436,-5.07372805343436,-5.03201349150075,1.13855470908685,1.01270159236285,1.06712462030234,1.03507012344235,0.402586237610047,0.388332898394369,0.391250814516108,0.38570326710076,2.691667,2.691667,2.716667,2.758333,0.141666,0.158333,0.108333,0.0916670000000002,2.941667,2.966667,2.941667,2.95,0.791666,0.766666,0.791666,0.783333,2.833333,2.85,2.825,2.85,0.108334,0.116667,0.116667,0.1,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0528066645442554,0.914623704638209,0.87147022227173,6.08316147391872,-4.42962365343033,3.016667,2.9,3.175,0.31891206765028,0.116667,0.158333,0.775,0.0853378981408758,0.109319565331052,3.116667,0.1,0.0583329999999997,0.833333,0.661297025309334,-3.13610264652544,-0.176049802286348,0.555668782710907,-0.279017548647104,0,3.95,3.95,1.07600905176215,0.722109981038389,0.724941210999472,-0.0943154279101352,0.0563522684857018,0.0434183961858895,0.0510331041695078,0.0287128098157117,8.06288132981924,3.66464291813127,6.46222183345072,3.552051098597,-4.73115985622991,-4.89595081068296,-4.16792655632454,-4.86851931161396,0.887471190449842,0.753195214326498,0.865439735698429,0.782003427814043,0.340733707130084,0.316162167662513,0.317448443914773,0.30461344988869,2.883333,2.858333,2.958333,2.841667,0.125,0.2,0.0666669999999998,0.216666,3.241667,3.2,3.175,3.2,0.708333,0.75,0.775,0.75,3.008333,3.058333,3.025,3.058333,0.233334,0.141667,0.15,0.141667,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0261572231874888,1.6065900436204,0.854651031941985,6.41731530868293,-5.59518925191959,2.666667,2.525,2.783333,0.308200357259995,0.141667,0.116666,0.7,0.0919691927503388,0.112468367666728,2.758333,0.091666,0.0249999999999999,0.725,0.64279464516744,-5.04286194199957,-0.175197371579722,0.562150447328577,-0.273930484457125,0,3.483333,3.483333,1.59083600445358,1.39373658330247,1.56181218404382,0.767796847582627,0.0371462864147166,0.0286496656036421,0.0163010053966237,0.015873358660847,7.09213499509952,4.21922976996635,5.04497906838494,4.63941425148253,-6.20237168794376,-6.28403099813847,-4.87084317987534,-5.98486911091726,0.904673760269672,0.835603266411645,0.817177322850087,0.850273581671109,0.333387193489623,0.294353281214574,0.303686387755451,0.279305988896362,2.516667,2.558333,2.5,2.6,0.141666,0.133334,0.183333,0.0916669999999997,2.775,2.791667,2.783333,2.791667,0.708333,0.691666,0.7,0.691666,2.658333,2.691667,2.683333,2.691667,0.116667,0.1,0.0999999999999996,0.1,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0297013911143766,1.32013588176213,0.798005426758609,7.19580044697647,-4.0780039449061,2.9,2.783333,3.041667,0.298512783251932,0.116667,0.141667,0.716666,0.0906564208284539,0.110547310355539,3.05,0.15,-0.0083329999999999,0.708333,0.457039159802322,-4.00172134500687,-0.138824022396174,0.552795446680815,-0.222713578862195,0,3.758333,3.758333,1.40253782992444,1.11204921090108,1.21108075723402,0.439953221227711,0.0366049016407448,0.0342017650516332,0.0238314006248253,0.0233603785802651,7.92273193451538,4.52986619034735,6.36130450778965,4.06522003503295,-4.42015673356124,-4.64901731260052,-3.80736757979753,-4.48133960603959,0.852842577491383,0.794645565325767,0.751298586875421,0.78441046372711,0.321223978708917,0.277827152404721,0.291893034794466,0.257999845411433,2.783333,2.783333,2.775,2.866667,0.116667,0.166667,0.125,0.0833330000000001,3.025,3.066667,3.041667,3.05,0.733333,0.691666,0.716666,0.708333,2.9,2.95,2.9,2.95,0.125,0.116667,0.141667,0.0999999999999996,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0450396255263786,1.83892044186606,1.20950881424476,8.42200905954905,-6.64073776433346,2.766667,2.6,2.85,0.434441175056807,0.166667,0.0833330000000001,0.908333,0.094602570343637,0.111534394044051,2.891667,0.125,-0.0416669999999999,0.866666,0.614727374771475,-4.91574635489137,-0.1724138070622,0.507244412421223,-0.303658435210785,0,3.758333,3.758333,1.98524753335019,1.92936831670983,1.73233061827461,1.22391021797802,0.0493481891795675,0.0424171059387814,0.0413720628955675,0.0283994231753019,9.08143361699701,5.74690720400304,7.29036798908946,6.19840957289693,-6.51343648245171,-5.97378076777157,-6.83918639620195,-6.42409610859265,1.2259933552777,1.14368646335225,1.20150034840328,1.19217675187516,0.447078133401682,0.41479086371678,0.436063953355986,0.402310438042006,2.591667,2.6,2.608333,2.675,0.166666,0.166667,0.158334,0.1,2.85,2.875,2.85,2.866667,0.908333,0.883333,0.908333,0.891666,2.758333,2.766667,2.766667,2.775,0.0916670000000002,0.108333,0.0833330000000001,0.0916670000000002,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0624378820992906,2.64839548651499,1.50290355657799,10.5056765373763,-8.36913252308029,2.816667,2.641667,2.916667,0.545127968389982,0.175,0.1,0.983333,0.0874117091786917,0.115167669434636,2.975,0.158333,-0.0583330000000002,0.925,0.531448868556809,-5.624271407648,-0.0681813595680979,0.501788615649678,-0.123832364369221,0,3.9,3.9,3.04367040037713,2.61728367934448,2.28135598910768,1.86278089812341,0.0643606226558787,0.0552791394118354,0.0608990270991293,0.0398622505597213,10.6107531214291,6.84255210763911,9.53402238355214,7.98323508792438,-8.77453858397326,-9.03269437752189,-8.0454063520358,-8.4108365760413,1.54645137593703,1.48908767052496,1.46916129561104,1.50551847528062,0.558603631995519,0.538125336591096,0.545967846596385,0.530191049396226,2.641667,2.633333,2.641667,2.725,0.166666,0.191667,0.175,0.1,2.916667,2.925,2.916667,2.925,0.983333,0.975,0.983333,0.975,2.808333,2.825,2.816667,2.825,0.108334,0.0999999999999996,0.1,0.0999999999999996,far,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0364540208264319,2.51769538795368,1.18186103997824,7.91722360026092,-5.69366509888448,2.733333,2.6,2.825,0.409006074519863,0.133333,0.0916670000000002,0.85,0.0888312465092487,0.115450194060601,2.85,0.116667,-0.0249999999999999,0.825,0.710646162973709,-5.30475043682296,-0.143801083167117,0.543928870216759,-0.235001898738425,0,3.675,3.675,2.34396953013797,1.88819677169807,2.34378412660182,1.14388823201053,0.0451669837702624,0.037327110892141,0.0293395532980455,0.024279886872709,8.66970742848215,5.87331436945187,6.4804466137292,6.4610868782619,-6.55148366778716,-6.05074594046078,-5.10515108852683,-5.70375689895933,1.24302909990605,1.12494866128956,1.1387621052946,1.14355211257427,0.420484684967656,0.382936230238072,0.413085344077799,0.374333840869212,2.6,2.6,2.566667,2.666667,0.133333,0.158333,0.166666,0.0833330000000001,2.816667,2.833333,2.825,2.833333,0.858333,0.841667,0.85,0.841667,2.733333,2.758333,2.733333,2.75,0.0833339999999998,0.0750000000000002,0.0916670000000002,0.0833330000000001,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0325715232444675,1.69182762837049,0.788523765965817,6.95514322514049,-3.81244794615123,2.775,2.666667,3.066667,0.310549500148479,0.108333,0.291667,0.775,0.0883173991023057,0.120177641459805,2.925,0.15,0.141667,0.916667,0.51227101966403,-2.96515057734059,-0.148492602555065,0.528914875725282,-0.250572585683327,0,3.841667,3.841667,2.0152134946342,1.63134973287978,1.38780707643162,1.05249106503667,0.0368368958912634,0.0325922457159108,0.0288515738635756,0.0201893287958159,8.01694692194456,4.00529120304824,5.87263394833285,4.42376826385065,-5.19087691377457,-3.53384406625425,-2.70324728954927,-3.19380387496794,0.899715400510163,0.751045376240206,0.701657973865955,0.740674066516275,0.332196482849736,0.288509192301174,0.307591629452731,0.277339531228529,2.666667,2.675,2.65,2.725,0.1,0.158333,0.133333,0.1,3.075,2.916667,3.041667,2.925,0.766667,0.925,0.8,0.916667,2.766667,2.833333,2.783333,2.825,0.308333,0.0833339999999998,0.258334,0.0999999999999996,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0443101579290842,2.73145241142603,1.20234953770295,9.78860820419124,-4.8580764766112,2.85,2.725,2.933333,0.445354765426857,0.125,0.0833330000000001,0.983334,0.0891827653725026,0.115933181457481,3.041667,0.191667,-0.108334,0.875,0.497090529379319,-3.19130369300793,-0.113078478909053,0.533632191360691,-0.189900601915509,0,3.916667,3.916667,2.51086458525025,2.18592326005745,2.92011497388265,1.21322707768139,0.0506310098264521,0.0428275082958599,0.0383245346164691,0.0305074413864432,10.8689810638232,6.40275702767725,8.75094824918247,6.7533549095955,-5.53900536372412,-5.3659680213414,-4.29676111677331,-4.99579390084183,1.27651288230046,1.13678329691478,1.14249500746864,1.15110754594066,0.468971380506317,0.418112915782083,0.440970298413332,0.403931447633406,2.716667,2.733333,2.716667,2.791667,0.133333,0.15,0.141666,0.0833330000000001,2.925,2.95,2.933333,2.95,0.991667,0.966667,0.983334,0.966667,2.85,2.883333,2.858333,2.875,0.0749999999999997,0.0666670000000003,0.0750000000000002,0.0750000000000002,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0453285162864707,1.81255555488273,1.0580690217597,6.41255897033773,-4.75334680349292,2.691667,2.533333,2.791667,0.410482494203727,0.158334,0.1,0.9,0.0923771467689949,0.115822053669049,2.866667,0.175,-0.0750000000000002,0.825,0.488985309567804,-2.88416952512722,-0.112772909837807,0.533154699104415,-0.189597111747842,0,3.691667,3.691667,1.87260644587613,1.55316935450595,1.79605604100015,0.873320168576866,0.0516013133154721,0.0466294947041647,0.0400426167751316,0.0331546716407525,7.20164463831447,4.7470261143936,5.63646772216997,5.76478968084659,-4.99424840285414,-5.03232508876777,-4.575229052118,-4.62858466301829,1.10905149547899,1.02755103928715,1.02157240406579,1.02795877787245,0.429885880871369,0.388264294161652,0.407548380255601,0.379214394675262,2.541667,2.55,2.508333,2.608333,0.15,0.158333,0.191667,0.1,2.791667,2.8,2.783333,2.8,0.9,0.891667,0.908334,0.891667,2.691667,2.708333,2.7,2.708333,0.1,0.0916669999999997,0.0833329999999997,0.0916669999999997,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0594102215626135,2.6045271663974,1.33888005699312,8.88188357039595,-5.46384996225036,2.941667,2.775,3.033333,0.516348624298903,0.166667,0.091666,1.0,0.0924202479298874,0.114892864271005,3.175,0.233333,-0.141667,0.858333,0.380455170802033,-2.85420572564775,-0.16177273425792,0.479594910865455,-0.304056061057568,0,4.033333,4.033333,2.97147651402401,2.37821753135834,2.31952154714274,1.68055823036799,0.0628636808624864,0.0549585284635133,0.0563833368229618,0.0410216453092151,8.95333429461905,6.67169042105991,8.21522406692507,7.02839107093788,-5.63309252893091,-5.52980509023137,-5.37021858579639,-5.389064498357,1.36257234884936,1.30513961764052,1.32449596490632,1.33543621491885,0.52322985459662,0.501732921290838,0.527130078686496,0.508062225095826,2.775,2.775,2.766667,2.858333,0.158333,0.175,0.175,0.0916670000000002,3.041667,3.05,3.025,3.041667,0.991666,0.983333,1.008333,0.991666,2.933333,2.95,2.941667,2.95,0.108334,0.0999999999999996,0.0833330000000001,0.0916669999999997,far,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0578692364327885,3.00519036874723,1.32563636059608,9.86375404887826,-5.26586304134107,2.583333,2.416667,2.7,0.52233569240363,0.166666,0.116667,1.158333,0.0913933779495854,0.11324740524577,2.791667,0.208334,-0.0916669999999997,1.066666,0.484612601223556,-4.36061074244621,-0.123641276521816,0.529368591994262,-0.209300351249793,0,3.858333,3.858333,3.10123926575292,2.5725405091254,2.92681445571035,1.91974803510323,0.0636119832928149,0.056648408445231,0.0527544492782963,0.0414443961284231,9.65400635666236,6.57026489807425,9.68152080879157,7.18561870244703,-5.57986010348314,-5.10237255421797,-5.00567220062929,-5.09682333050326,1.37853661116044,1.31209992533042,1.28134702398894,1.32618550012312,0.536934358141467,0.509860432443699,0.525458668401781,0.509715121756026,2.416667,2.416667,2.416667,2.491667,0.158333,0.175,0.175,0.1,2.7,2.741667,2.708333,2.75,1.158333,1.116666,1.15,1.108333,2.575,2.591667,2.591667,2.591667,0.125,0.15,0.116666,0.158333,far,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0338646062062022,1.3239187956196,0.760022225097852,5.16619472173399,-3.78764644089282,2.716667,2.575,2.833333,0.305652151372037,0.141667,0.116666,0.8,0.0892257986983171,0.105188672557665,2.841667,0.125,-0.008334,0.791666,0.475869130417067,-3.78008681217392,-0.100683579304538,0.543988421278201,-0.165493675055247,0,3.633333,3.633333,1.44482531187252,1.36373096654408,1.16257811942083,0.983306102014348,0.0404873195691088,0.0329233030623737,0.0287656940863447,0.0177643290439497,6.17002610811917,3.56410612793166,4.41363402486566,3.97988507967917,-4.08892918108471,-4.32398186480626,-3.51700542284788,-4.05938285195373,0.803841830704185,0.728709237602277,0.727631196020128,0.742701762612088,0.323902920179253,0.290074356035576,0.297396046532575,0.276874152580187,2.575,2.608333,2.55,2.641667,0.125,0.133334,0.175,0.1,2.841667,2.85,2.825,2.85,0.791666,0.783333,0.808333,0.783333,2.7,2.741667,2.725,2.741667,0.141667,0.108333,0.1,0.108333,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0428146218035742,2.39898711267328,1.14755524411008,7.1496109509251,-5.42698087809853,2.858333,2.775,2.95,0.398663453888902,0.0833330000000001,0.0916670000000002,0.858333,0.0889688469912929,0.112999567652475,3.041667,0.183334,-0.0916669999999997,0.766666,0.424887964806928,-3.42701662572749,-0.161848409693232,0.530148233062182,-0.271685657559519,0,3.808333,3.808333,2.6175388577785,2.44983058203593,2.152193921322,1.78639270620525,0.0493758482822575,0.0401179523351483,0.0377014113180621,0.0242819793024943,8.57934919894849,5.31117583359918,8.16878019292259,5.47393205830803,-5.48020849329498,-5.27825287526405,-5.45058720738061,-5.17743235339149,1.14419644062403,1.03084713652564,1.16093791467695,1.07473319229606,0.41220229732164,0.383820494099554,0.404522357782594,0.39005578506608,2.716667,2.775,2.791667,2.791667,0.141666,0.1,0.0666660000000001,0.0833330000000001,2.95,2.966667,2.95,2.966667,0.858333,0.841666,0.858333,0.841666,2.858333,2.875,2.858333,2.875,0.0916670000000002,0.0916670000000002,0.0916670000000002,0.0916670000000002,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0301614471372068,1.65475525010349,0.836333332913216,6.86867530989273,-3.76615113466881,3.125,2.983333,3.283333,0.324648969199442,0.141667,0.158333,0.775,0.0930030400483886,0.111233768206822,3.233333,0.108333,0.0499999999999998,0.825,0.595459252851642,-3.69283482421734,-0.128083792389419,0.521222190578931,-0.220646353367493,0,4.058333,4.058333,1.5560577775612,1.08351301225908,1.86970350086005,0.624400197259667,0.0390572128754383,0.0335000689781064,0.0233658072936167,0.0174705641266623,7.292722505089,4.15026813272094,6.76653979067071,4.14853603881306,-4.34847384547578,-4.54945536890885,-4.43115860708004,-4.32804336106633,0.91845480205759,0.813289181283216,0.77984016073872,0.812820817076876,0.341577493337709,0.316648333225062,0.321043512756282,0.29510033719871,2.991667,2.966667,2.975,3.075,0.125,0.191666,0.166667,0.0833329999999997,3.241667,3.25,3.366667,3.275,0.816666,0.808333,0.691666,0.783333,3.116667,3.158333,3.141667,3.158333,0.125,0.0916670000000002,0.225,0.116667,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0288652119334184,1.74171413848108,0.765657815386249,5.9850595246796,-3.99830422953005,2.916667,2.775,3.033333,0.300224959666957,0.141667,0.116666,0.791667,0.0891338054187971,0.11305479863768,3.041667,0.125,-0.008334,0.783333,0.489033821493492,-3.97648750256763,-0.13651734221915,0.543219484210956,-0.223699043190612,0,3.825,3.825,1.72204528929904,1.49154230470814,1.72441104640797,0.562030587983203,0.0384346119363194,0.030240872366637,0.0207668089026826,0.0199009046778555,6.88748110014802,3.79420974098856,5.32022716754036,4.05786465055369,-4.27284373692563,-4.86743399540604,-3.74191395491432,-4.38177157982193,0.828120518805896,0.771313685436139,0.720042763479919,0.759766749221014,0.321406560922899,0.283050914841573,0.294759881835391,0.266258970733188,2.775,2.791667,2.775,2.858333,0.133333,0.166666,0.158333,0.0916670000000002,3.033333,3.041667,3.025,3.041667,0.791667,0.783333,0.8,0.783333,2.908333,2.958333,2.933333,2.95,0.125,0.0833339999999998,0.0916669999999997,0.0916669999999997,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0420066437414697,2.07159163351409,1.12965269328254,8.18852491411904,-5.38900814756836,2.75,2.591667,2.833333,0.407494600271805,0.158333,0.0833330000000001,0.85,0.0893597096111304,0.107280831454001,2.916667,0.166667,-0.0833339999999998,0.766666,0.454714086891399,-3.97915975649516,-0.129581538946278,0.513718115099601,-0.226967286189618,0,3.683333,3.683333,2.11225991780942,2.17556383594018,2.04520712663803,1.58024230883383,0.04716778542621,0.0359231418114536,0.0376347397141136,0.0219366346341668,8.22654837992929,4.87297809826228,7.80366808003299,5.72927931329143,-5.74904530681374,-5.4792050568907,-5.21111064500351,-5.23601441353883,1.18071612958628,1.08903515081623,1.09117359394863,1.10468964071226,0.420060963863962,0.395440931937404,0.410086208606128,0.385374436614593,2.591667,2.575,2.583333,2.675,0.158333,0.191667,0.166667,0.0833330000000001,2.825,2.85,2.841667,2.85,0.858333,0.833333,0.841666,0.833333,2.75,2.766667,2.75,2.758333,0.0750000000000002,0.0833330000000001,0.0916670000000002,0.0916670000000002,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0572905571408682,2.7523905000064,1.36822227782831,8.25683952807234,-5.3843164307951,3.058333,2.908333,3.158333,0.520022936002862,0.15,0.0999999999999996,1.025,0.0953872633985223,0.110807679625218,3.283333,0.225,-0.125,0.9,0.410478086461369,-3.53869724374246,-0.12001684693559,0.474600224863851,-0.230556018301307,0,4.183333,4.183333,2.79596210053593,2.81493811756719,2.57604453127207,1.77743067336983,0.0629804225007493,0.0509739175404998,0.0527869340961507,0.0379743164910974,8.55710997059435,6.01246658667353,8.05440135717414,5.94927606604541,-5.69341238757121,-5.1503467930132,-5.20336979086995,-5.11433414374011,1.3736875638091,1.26470003232474,1.37075090612143,1.31335738201881,0.530723439619663,0.509615087158625,0.526182734563946,0.516115445997028,2.883333,2.933333,2.95,2.983333,0.183334,0.141667,0.108333,0.0916670000000002,3.166667,3.208333,3.141667,3.216667,1.016666,0.975,1.041666,0.966666,3.066667,3.075,3.058333,3.075,0.1,0.133333,0.0833339999999998,0.141667,far,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0533711601465835,3.0047913480805,1.37997114523821,8.15093154701214,-6.39506316311957,3.233333,3.025,3.316667,0.510524142216444,0.208333,0.0833339999999998,1.091666,0.0839934592710966,0.11407852795603,3.408333,0.175,-0.091666,1.0,0.496976538783063,-4.85396171057697,-0.182402708147879,0.475562378856943,-0.343936783346372,0,4.408333,4.408333,3.11291912918902,2.63794795639316,2.86866854579486,1.92764553151044,0.0581843123538711,0.0504379028170812,0.049002238675422,0.0366212640118833,8.50272571088209,6.12482127261619,7.91876035438406,7.04534879978273,-6.42999828294007,-6.50762589440059,-6.43237518677981,-6.15628921392226,1.3940936046493,1.35998935380074,1.37429062672083,1.37485666130327,0.520366470708415,0.488938227317789,0.519430730910219,0.495588550753535,3.033333,3.15,3.025,3.125,0.191667,0.0833330000000001,0.208333,0.108333,3.325,3.333333,3.316667,3.333333,1.083333,1.075,1.091666,1.075,3.225,3.233333,3.233333,3.233333,0.1,0.1,0.0833339999999998,0.1,far,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0491620824992321,1.49272220130179,1.16416513459874,7.68450981553292,-5.42208263240783,2.75,2.575,2.833333,0.444826621494421,0.175,0.0833330000000001,0.908334,0.0882034486845027,0.11380142942468,2.891667,0.141667,-0.0583339999999999,0.85,0.568789323653905,-4.56883525851441,0.0288428132791883,0.575596996824016,0.0444322897227432,0,3.741667,3.741667,1.60149549515145,1.39406830881381,1.42386674606963,0.843215980482953,0.0547659133611679,0.0450585052460982,0.0438902939575263,0.0320539950085142,7.78628862459438,5.62879210937904,6.82589172842406,6.07976419196347,-5.36935838062065,-5.24897004772937,-5.5421076273751,-5.27697812898754,1.19501200824429,1.12609984947199,1.14658916339465,1.1465952296236,0.465294495246169,0.436239726360985,0.439082065927171,0.420641224182154,2.575,2.583333,2.566667,2.65,0.166667,0.166667,0.183333,0.1,2.841667,2.858333,2.833333,2.858333,0.9,0.883334,0.908334,0.883334,2.741667,2.75,2.75,2.75,0.1,0.108333,0.0833330000000001,0.108333,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0593617844966652,2.58539016039338,1.39725954361816,7.88238182023273,-5.91583737044944,2.75,2.591667,2.841667,0.505689103905105,0.158333,0.0916670000000002,0.983333,0.0839222417043826,0.112887395525535,2.95,0.2,-0.108333,0.875,0.478621641742737,-4.36804956045229,-0.191790605142819,0.49327531285707,-0.346609644402072,0,3.825,3.825,2.71591767932903,1.58984126783667,2.46163236521163,1.13111278719118,0.0641704712846196,0.0611741096990443,0.0550365864380456,0.0485681087283347,8.02571299537231,6.34753952654915,7.67834440917106,7.33614918344603,-6.56042357208727,-5.59418023403676,-5.47432562638444,-5.47820914458393,1.45946885977833,1.32324053795264,1.35114934848012,1.36023583541569,0.510212698301821,0.483957533495516,0.51369589669863,0.495126438039213,2.608333,2.658333,2.583333,2.658333,0.141667,0.1,0.175,0.1,2.833333,2.841667,2.883333,2.866667,0.991667,0.983333,0.941667,0.958333,2.75,2.758333,2.758333,2.758333,0.0833330000000001,0.0833340000000002,0.125,0.108334,far,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0575946445574979,3.05954326580542,1.35309492350225,8.90139270546523,-5.72940147290061,2.875,2.716667,3.008333,0.515018159737574,0.158333,0.133333,0.908334,0.0892837142878069,0.111165262190466,3.066667,0.191667,-0.0583339999999999,0.85,0.511766047682701,-4.85454870391299,-0.143181459341364,0.50153386351926,-0.257118391800465,0,3.916667,3.916667,3.03018608615572,2.67751459398744,3.11388265172053,1.87709847019691,0.0640303996112158,0.0544774045230571,0.0518305422715127,0.0399739987456602,8.81556767356016,6.42479823580444,8.35930115915823,6.93683489401801,-5.95680907115035,-5.74722200681085,-5.5779499578498,-5.73082219800815,1.3758301298266,1.26813660235743,1.33966171565861,1.31103135093432,0.519678913485928,0.485484822665971,0.52578558536249,0.491286977625564,2.716667,2.716667,2.708333,2.783333,0.158333,0.166666,0.175,0.108334,3.0,3.025,3.016667,3.025,0.916667,0.891667,0.9,0.891667,2.875,2.883333,2.883333,2.891667,0.125,0.141667,0.133334,0.133333,far,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0434519872630784,1.89513389647408,1.12055723111372,7.24103841668139,-5.19820235988612,2.775,2.633333,2.883333,0.410908501517209,0.141667,0.108333,0.875,0.0848948917460961,0.110785546870231,2.916667,0.141667,-0.033334,0.841666,0.602132406933882,-4.83450415207207,-0.0860205658000642,0.540235740010706,-0.142803453264807,0,3.758333,3.758333,1.9033408596414,2.06123515709097,1.81808195835041,1.37636136355078,0.048526998136005,0.0370962811692799,0.0392606375782107,0.0243404360781518,7.50808835759169,5.46816595040816,6.54045819998661,6.28525740905018,-5.48086295301354,-4.81167923999089,-5.09086831847242,-5.06277952284468,1.16198989251998,1.07837290172241,1.08761558586775,1.09544582364002,0.428592191903394,0.387186010906587,0.408853357889152,0.383263981630496,2.616667,2.675,2.625,2.691667,0.158333,0.116667,0.158333,0.1,2.883333,2.891667,2.891667,2.9,0.875,0.866666,0.866666,0.858333,2.775,2.791667,2.783333,2.791667,0.108333,0.1,0.108334,0.108333,middle,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0265630663241691,1.70493911282573,0.77548900570338,6.3090719496499,-3.11183523178961,2.85,2.725,2.966667,0.313230394033771,0.125,0.116667,0.85,0.0924868107846796,0.111093341832868,3.0,0.15,-0.0333329999999998,0.816667,0.443274315359078,-2.92401123573218,-0.142168177168278,0.586804763408667,-0.212023640705164,0,3.816667,3.816667,1.75835033480473,1.15127376100432,1.38674927231972,0.600877887495074,0.0367794729490849,0.0333718159560482,0.0167839671014314,0.0241564607015859,7.29424448859565,3.90944367194992,5.2618965840087,4.38717552432323,-3.78487080508758,-3.5681239832713,-2.80160992872348,-3.30165266837457,0.837562754809938,0.735898479120142,0.727172979055287,0.742911772013235,0.332915891301841,0.292946709539112,0.31239137377674,0.27879612964045,2.725,2.733333,2.716667,2.791667,0.116667,0.158334,0.141666,0.091666,3.15,2.958333,2.975,2.966667,0.666667,0.858334,0.841667,0.85,2.841667,2.891667,2.858333,2.883333,0.308333,0.0666660000000001,0.116667,0.0833340000000002,near,1
-0.02,-0.04,0.0,1.84,1.76,1.8,60,60,60,0.0321573122419966,1.84324955785389,0.836828628957725,6.2952697812741,-4.36905096406986,3.1,2.991667,3.225,0.307385013470638,0.108333,0.125,0.891667,0.0894832912237575,0.107975574469054,3.233333,0.133333,-0.0083329999999999,0.883334,0.455343850166794,-4.33289679479776,-0.112842812209393,0.551713494820169,-0.182088228990915,0,4.116667,4.116667,1.87503030121595,1.96800028315824,1.82386858763047,1.36361575952307,0.0377812834949481,0.030068133042998,0.0275049539178142,0.0182206445344242,5.61465651909436,4.25517092092505,6.35078925854897,3.81535149178786,-4.70886941963921,-4.51314732234274,-4.08170107274706,-4.49998826896385,0.895379900990045,0.767919331858591,0.789986157585913,0.778781298513472,0.333331560530467,0.291100508070262,0.29465607619684,0.275988855978971,3.008333,2.975,2.983333,3.033333,0.0916670000000002,0.158333,0.116667,0.0916670000000002,3.225,3.241667,3.216667,3.241667,0.891667,0.875,0.899999999999999,0.875,3.1,3.133333,3.1,3.125,0.125,0.108334,0.116667,0.116667,near,1
